,Position,Position.Name,State.Name,Position.Of.Interest,Employment.Type
90051,Security Officer,Federal Work Study,Maryland,Courier,Part-Time
90052,Security Officer,Federal Work Study,Maryland,Courier,Part-Time
90053,Security Officer,Federal Work Study,Maryland,Courier,Part-Time
90056,Security Officer,Administrative Assistant,Maryland,Receptionist,Part-Time
90057,Security Officer,Substitute Teacher,Maryland,Receptionist,Part-Time
90058,Security Officer,Administrative Assistant,Maryland,Customer Service Rep,Part-Time
90059,Security Officer,Substitute Teacher,Maryland,Customer Service Rep,Part-Time
90060,Security Officer,Administrative Assistant,Maryland,Administrative Assistant,Part-Time
90061,Security Officer,Substitute Teacher,Maryland,Administrative Assistant,Part-Time
90062,Security Officer,Administrative Assistant,Maryland,Front Desk,Part-Time
90063,Security Officer,Substitute Teacher,Maryland,Front Desk,Part-Time
90064,Security Officer,Administrative Assistant,Maryland,Leasing Consultant,Part-Time
90065,Security Officer,Substitute Teacher,Maryland,Leasing Consultant,Part-Time
90066,Security Officer,Administrative Assistant,Maryland,Customer Service,Part-Time
90067,Security Officer,Substitute Teacher,Maryland,Customer Service,Part-Time
90070,Security Officer,Education,Maryland,Receptionist,Part-Time
90071,Security Officer,Receptionist,Maryland,Receptionist,Part-Time
90072,Security Officer,Package Handler :,Virginia,Receptionist,Part-Time
90073,Security Officer,Education,Maryland,Customer Service Rep,Part-Time
90074,Security Officer,Receptionist,Maryland,Customer Service Rep,Part-Time
90075,Security Officer,Package Handler :,Virginia,Customer Service Rep,Part-Time
90076,Security Officer,Education,Maryland,Receptionist,Part-Time
90077,Security Officer,Receptionist,Maryland,Receptionist,Part-Time
90078,Security Officer,Package Handler :,Virginia,Receptionist,Part-Time
90079,Security Officer,Education,Maryland,Customer Service Rep,Part-Time
90080,Security Officer,Receptionist,Maryland,Customer Service Rep,Part-Time
90081,Security Officer,Package Handler :,Virginia,Customer Service Rep,Part-Time
90082,Security Officer,Education,Maryland,Receptionist,Part-Time
90083,Security Officer,Receptionist,Maryland,Receptionist,Part-Time
90084,Security Officer,Package Handler :,Virginia,Receptionist,Part-Time
90085,Security Officer,Education,Maryland,Customer Service Rep,Part-Time
90086,Security Officer,Receptionist,Maryland,Customer Service Rep,Part-Time
90087,Security Officer,Package Handler :,Virginia,Customer Service Rep,Part-Time
90088,Security Officer,Education,Maryland,Receptionist,Part-Time
90089,Security Officer,Receptionist,Maryland,Receptionist,Part-Time
90090,Security Officer,Package Handler :,Virginia,Receptionist,Part-Time
90091,Security Officer,Education,Maryland,Customer Service Rep,Part-Time
90092,Security Officer,Receptionist,Maryland,Customer Service Rep,Part-Time
90093,Security Officer,Package Handler :,Virginia,Customer Service Rep,Part-Time
90094,Security Officer,Independent Contractor,Maryland,Dishwasher,Part-Time
90095,Security Officer,Independent Contractor,Maryland,Receptionist,Part-Time
90096,Security Officer,Mover/Driver,Virginia,Security Officer,Part-Time
90097,Security Officer,Interstate driver,Illinois,Security Officer,Part-Time
90098,Security Officer,Security Guard/Bouncer,District of Columbia,Security Officer,Part-Time
90099,Security Officer,Security Guard/Bouncer,District of Columbia,Security Officer,Part-Time
90100,Security Officer,Mover/Driver,Virginia,Security Officer,Part-Time
90101,Security Officer,Interstate driver,Illinois,Security Officer,Part-Time
90102,Security Officer,Security Guard/Bouncer,District of Columbia,Security Officer,Part-Time
90103,Security Officer,Security Guard/Bouncer,District of Columbia,Security Officer,Part-Time
90118,Security Officer,Lead Sales,Virginia,Server,Part-Time
90119,Security Officer,Shift Leader,Virginia,Server,Part-Time
90120,Security Officer,Team Lead,Virginia,Server,Part-Time
90121,Security Officer,Key Holder,Virginia,Server,Part-Time
90122,Security Officer,Lead Sales,Virginia,Host,Part-Time
90123,Security Officer,Shift Leader,Virginia,Host,Part-Time
90124,Security Officer,Team Lead,Virginia,Host,Part-Time
90125,Security Officer,Key Holder,Virginia,Host,Part-Time
90126,Security Officer,Lead Sales,Virginia,Bartender,Part-Time
90127,Security Officer,Shift Leader,Virginia,Bartender,Part-Time
90128,Security Officer,Team Lead,Virginia,Bartender,Part-Time
90129,Security Officer,Key Holder,Virginia,Bartender,Part-Time
90130,Security Officer,Lead Sales,Virginia,Receptionist,Part-Time
90131,Security Officer,Shift Leader,Virginia,Receptionist,Part-Time
90132,Security Officer,Team Lead,Virginia,Receptionist,Part-Time
90133,Security Officer,Key Holder,Virginia,Receptionist,Part-Time
90134,Security Officer,Lead Sales,Virginia,Customer Service Rep,Part-Time
90135,Security Officer,Shift Leader,Virginia,Customer Service Rep,Part-Time
90136,Security Officer,Team Lead,Virginia,Customer Service Rep,Part-Time
90137,Security Officer,Key Holder,Virginia,Customer Service Rep,Part-Time
90142,Security Officer,Loaner Coordinator,Virginia,Receptionist,Part-Time
90143,Security Officer,Sales Consultant,Virginia,Receptionist,Part-Time
90144,Security Officer,Jewelry Consultant,District of Columbia,Receptionist,Part-Time
90145,Security Officer,Guest Services Representative/CSC Security,District of Columbia,security,Part-Time
90146,Security Officer,Delivery Driver,District of Columbia,security,Part-Time
90147,Security Officer,Retail Salesperson,Georgia,Host,Part-Time
90148,Security Officer,Retail Salesperson,Georgia,Receptionist,Part-Time
90149,Security Officer,Retail Salesperson,Georgia,Server,Part-Time
90150,Security Officer,Retail Salesperson,Georgia,Customer Service Rep,Part-Time
90151,Security Officer,Retail Salesperson,Georgia,Host,Part-Time
90152,Security Officer,Retail Salesperson,Georgia,Receptionist,Part-Time
90153,Security Officer,Retail Salesperson,Georgia,Server,Part-Time
90154,Security Officer,Retail Salesperson,Georgia,Customer Service Rep,Part-Time
90155,Security Officer,Retail Salesperson,Georgia,Host,Part-Time
90156,Security Officer,Retail Salesperson,Georgia,Receptionist,Part-Time
90157,Security Officer,Retail Salesperson,Georgia,Server,Part-Time
90158,Security Officer,Retail Salesperson,Georgia,Customer Service Rep,Part-Time
90159,Security Officer,warehouse and receiving,Florida,Server,Part-Time
90160,Security Officer,CNA,Florida,Server,Part-Time
90161,Security Officer,warehouse and receiving,Florida,security officer,Part-Time
90162,Security Officer,CNA,Florida,security officer,Part-Time
90165,Security Officer,Maintenance helper,Maryland,Receptionist,Part-Time
90166,Security Officer,Maintenance helper,Maryland,entry-level security,Part-Time
90167,Security Officer,Parking Lot Attendant ,Virginia,Receptionist,Part-Time
90168,Security Officer,Customer Service,Virginia,Receptionist,Part-Time
90169,Security Officer,Parking Lot Attendant ,Virginia,Customer Service Rep,Part-Time
90170,Security Officer,Customer Service,Virginia,Customer Service Rep,Part-Time
90171,Security Officer,Parking Lot Attendant ,Virginia,security,Part-Time
90172,Security Officer,Customer Service,Virginia,security,Part-Time
90173,Security Officer,Security Officer,District of Columbia,Server,Part-Time
90174,Security Officer,server,District of Columbia,Server,Part-Time
90175,Security Officer,Security Officer,District of Columbia,Receptionist,Part-Time
90176,Security Officer,server,District of Columbia,Receptionist,Part-Time
90177,Security Officer,Security Officer,District of Columbia,security,Part-Time
90178,Security Officer,server,District of Columbia,security,Part-Time
90179,Security Officer,Security Officer,District of Columbia,security officer,Part-Time
90180,Security Officer,server,District of Columbia,security officer,Part-Time
90181,Security Officer,Security,Maryland,Dishwasher,Part-Time
90182,Security Officer,Security,Maryland,Receptionist,Part-Time
90183,Security Officer,Security Guard,Maryland,Bartender,Part-Time
90184,Security Officer,Security Guard,Maryland,Receptionist,Part-Time
90185,Security Officer,Security Guard,Maryland,Customer Service Rep,Part-Time
90186,Security Officer,Security Guard,Maryland,Sales Rep,Part-Time
90187,Security Officer,Security Guard,Maryland,Security Guard,Part-Time
90188,Security Officer,Security Guard,Maryland,Bartender,Part-Time
90189,Security Officer,Security Guard,Maryland,Receptionist,Part-Time
90190,Security Officer,Security Guard,Maryland,Customer Service Rep,Part-Time
90191,Security Officer,Security Guard,Maryland,Sales Rep,Part-Time
90192,Security Officer,Security Guard,Maryland,Security Guard,Part-Time
90193,Security Officer,Security Guard,Maryland,Bartender,Part-Time
90194,Security Officer,Security Guard,Maryland,Receptionist,Part-Time
90195,Security Officer,Security Guard,Maryland,Customer Service Rep,Part-Time
90196,Security Officer,Security Guard,Maryland,Sales Rep,Part-Time
90197,Security Officer,Security Guard,Maryland,Security Guard,Part-Time
90198,Security Officer,Security Guard,Maryland,Bartender,Part-Time
90199,Security Officer,Security Guard,Maryland,Receptionist,Part-Time
90200,Security Officer,Security Guard,Maryland,Customer Service Rep,Part-Time
90201,Security Officer,Security Guard,Maryland,Sales Rep,Part-Time
90202,Security Officer,Security Guard,Maryland,Security Guard,Part-Time
90203,Security Officer,Security guard ,Maryland,Bartender,Part-Time
90204,Security Officer,Security guard ,Maryland,Line Cook,Part-Time
90205,Security Officer,Security guard ,Maryland,Customer Service Rep,Part-Time
90206,Security Officer,Security guard ,Maryland,Bartender,Part-Time
90207,Security Officer,Security guard ,Maryland,Line Cook,Part-Time
90208,Security Officer,Security guard ,Maryland,Customer Service Rep,Part-Time
90209,Security Officer,Front Office Associate,Virginia,Server,Part-Time
90210,Security Officer,Deli Sales Associate,Virginia,Server,Part-Time
90211,Security Officer,Security Guard,North Carolina,Server,Part-Time
90212,Security Officer,Front Office Associate,Virginia,Host,Part-Time
90213,Security Officer,Deli Sales Associate,Virginia,Host,Part-Time
90214,Security Officer,Security Guard,North Carolina,Host,Part-Time
90215,Security Officer,Front Office Associate,Virginia,Barista,Part-Time
90216,Security Officer,Deli Sales Associate,Virginia,Barista,Part-Time
90217,Security Officer,Security Guard,North Carolina,Barista,Part-Time
90218,Security Officer,Front Office Associate,Virginia,Bartender,Part-Time
90219,Security Officer,Deli Sales Associate,Virginia,Bartender,Part-Time
90220,Security Officer,Security Guard,North Carolina,Bartender,Part-Time
90221,Security Officer,Front Office Associate,Virginia,Receptionist,Part-Time
90222,Security Officer,Deli Sales Associate,Virginia,Receptionist,Part-Time
90223,Security Officer,Security Guard,North Carolina,Receptionist,Part-Time
90224,Security Officer,Front Office Associate,Virginia,Customer Service Rep,Part-Time
90225,Security Officer,Deli Sales Associate,Virginia,Customer Service Rep,Part-Time
90226,Security Officer,Security Guard,North Carolina,Customer Service Rep,Part-Time
90228,Security Officer,supervisor,Virginia,Receptionist,Part-Time
90229,Security Officer,supervisor,Virginia,Customer Service Rep,Part-Time
90230,Security Officer,supervisor,Virginia,security ,Part-Time
90231,Security Officer,supervisor,Virginia,Receptionist,Part-Time
90232,Security Officer,supervisor,Virginia,Customer Service Rep,Part-Time
90233,Security Officer,supervisor,Virginia,security ,Part-Time
90234,Security Officer,supervisor,Virginia,Receptionist,Part-Time
90235,Security Officer,supervisor,Virginia,Customer Service Rep,Part-Time
90236,Security Officer,supervisor,Virginia,security ,Part-Time
90237,Security Officer,Security officer ,District of Columbia,Customer Service Rep,Part-Time
90238,Security Officer,Security officer ,District of Columbia,Security Positions,Part-Time
90239,Security Officer,Front End Assistant,Virginia,security officer,Part-Time
90240,Security Officer,foot patrol,District of Columbia,Receptionist,Part-Time
90241,Security Officer,foot patrol,District of Columbia,security ,Part-Time
90242,Security Officer,foot patrol,District of Columbia,Receptionist,Part-Time
90243,Security Officer,foot patrol,District of Columbia,security ,Part-Time
90244,Security Officer,Electronic Security Technician,Virginia,Line Cook,Part-Time
90245,Security Officer,Electronic Security Technician,Virginia,Receptionist,Part-Time
90246,Security Officer,Electronic Security Technician,Virginia,Customer Service Rep,Part-Time
90247,Security Officer,Electronic Security Technician,Virginia,Security ,Part-Time
90248,Security Officer,Security,District of Columbia,Receptionist,Part-Time
90249,Security Officer,Security,District of Columbia,Customer Service Rep,Part-Time
90250,Security Officer,Security,District of Columbia,Security,Part-Time
90251,Security Officer,Security Officer ,Virginia,Security Officer ,Part-Time
90252,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90253,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90254,Security Officer,Security Officer,Maryland,Security Officer ,Part-Time
90255,Security Officer,Security Officer ,Virginia,Security Officer ,Part-Time
90256,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90257,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90258,Security Officer,Security Officer,Maryland,Security Officer ,Part-Time
90259,Security Officer,Security Officer ,Virginia,Security Officer ,Part-Time
90260,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90261,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90262,Security Officer,Security Officer,Maryland,Security Officer ,Part-Time
90263,Security Officer,Security Officer ,Virginia,Security Officer ,Part-Time
90264,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90265,Security Officer,Security Officer ,Maryland,Security Officer ,Part-Time
90266,Security Officer,Security Officer,Maryland,Security Officer ,Part-Time
90267,Security Officer,Supervisor,Virginia,Receptionist,Part-Time
90268,Security Officer,Control Room Officer,Virginia,Receptionist,Part-Time
90269,Security Officer,Supervisor,Virginia,Customer Service Rep,Part-Time
90270,Security Officer,Control Room Officer,Virginia,Customer Service Rep,Part-Time
90271,Security Officer,Supervisor,Virginia,Receptionist,Part-Time
90272,Security Officer,Control Room Officer,Virginia,Receptionist,Part-Time
90273,Security Officer,Supervisor,Virginia,Customer Service Rep,Part-Time
90274,Security Officer,Control Room Officer,Virginia,Customer Service Rep,Part-Time
90277,Security Officer,Mover/Driver,Virginia,Security Officer,Part-Time
90278,Security Officer,Interstate driver,Illinois,Security Officer,Part-Time
90279,Security Officer,Security Guard/Bouncer,District of Columbia,Security Officer,Part-Time
